"id","tags"
"12105","isotopes"
"12116","dark-energy"
"12146","motor"
"12173","night-day storage energy"
"12194","energy"
"12279","energy rate"
"12369","bombs mushroom"
"12484","energy-density problem monopole inflation"
"12614","equations"
"12636","energy-density uncertainty"
"12674","transitions hydrogen photon-energy"
"12695","heaters"
"12744","attraction objects repulsion magnets"
"12758","energy solenoid"
"12766","acceleration earth methods surface projectile"
"12822","transfer heat liquid"
"12893","heat-energy temperature"
"12976","jumps trampoline kinetic-energy mass-energy time"
"13043","copper catalyzer cold-fusion nickel energy"
"13135","lines freedom wilson partons energy"
"13161","explanation kolmogorov spectrum fluid"
"13208","mechanics ball momentum internal-energy"
"13222","particles acceleration batch"
"13259","mass-energy dark-energy evidence"
"13268","energy-states pendulum"
"13269","propensity energy temperature"
"13284",""
"13330","invariance kinetic-energy"
"13342","ball conservation-energy"
"13403","plots mass"
"13404","capacitance spheres"
"13428","monte carlo high-energy simulations"
"13447","physics high-energy"
"13493","kinetic-energy electrons momentum decay"
"13577","energy-photons photon-energy"
"13694","holes"
"13695","energy-momentum mass-energy relativity"
"13742","state-energy energy-states moore-read"
"13756","energy"
"13777","pair production momentum"
"13826","matter energy antimatter rest-mass"
"13896","energy-states spin"
"13923","portals kinetic-energy gravity conservation-energy"
"14064","mass-energy radiation general-relativity"
"14102","light electron-energy energy-levels"
"14181","energy-states uncertainty"
"14182","bosons higgs"
"14301","states energy-levels"
"14311","energy-conservation kinetic-energy oscillator conservation-energy"
"14353","kinetic-energy self-sustaining"
"14394","photons speed photon-energy"
"14422","energy cross-section nucleons"
"14444","energy"
"14486","energy terms transformation"
"14541","energy potentialenergy weight"
"14622","energy-density gasoline"
"14628","interaction nucleons"
"14680","states energy-electrons density"
"14716","heat-energy paramagnet kinetic-energy negative-energy"
"14735","potentialenergy point"
"14811","potentialenergy forces time"
"14813","energy work-potential potentialenergy"
"14821","hill energy-mass"
"15067","grade students energy concept"
"15120","function energy-momentum coherence electrons"
"15122","energy"
"15162","light conservation-energy bulb"
"15208","equations kinetic-energy schr dinger"
"15279","doppler effect conservation-of-energy conservation-energy"
"15449","implications dark-energy"
"15498","water energy hydrogen potentialenergy"
"15538","internal-energy"
"15546","universe expansion"
"15670","operators energy"
"15708","speed kinetic-energy principle fission"
"15721","free-energy forms conservation-energy"
"15797","energy moon"
"15826","charges field density"
"15846","energy-kinetic kinetic-energy"
"15878","control light heat transitions electrons"
"15881","sound energy limit amount"
"15923","variance noise photon-energy fano"
"16092","free-energy"
"16096","elements physics"
"16106","charges energy"
"16117","lamb shift hydrogen-atom energy-levels structure"
"16119","environment energy subjects physics help"
"16160","difference kinetic-energy momentum"
"16185","collisions kinetic-energy restitution"
"16225","particles"
"16267","electrical-energy equilibrium"
"16299","oscillator"
"16329","body lift work kinetic-energy"
"16341","kinetic-energy energy-particles point"
"16351","fire mass-energy energy-mass"
"16357","chemical mass-energy energy-mass"
"16391","wavelength mass-energy energy-photons"
"16416","free-energy point"
"16507","dark-energy"
"16513","collisions kinetic-energy equations"
"16536","state-energy ground-state isomers"
"16574","energy coulomb barrier"
"16649","graphs intercept effect"
"16664","synchrotron electron-energy energy-electrons radiation"
"16732","energy-states negative-energy"
"16755","kinetic-energy amplitude waves"
"16762","heat-energy capacity system"
"16777","matter energy"
"16786","neutrons collisions interaction"
"16793","model data low-energy"
"16800","efficiency"
"16812","energy-momentum direction time"
"16997","kinetic-energy flow internal-energy"
"17024","energy-potentials time"
"17082","kinetic-energy potentialenergy"
"17085","vector circuit"
"17184","water elements"
"17209","battery"
"17224","mass-energy work kinetic-energy"
"17341","pressure table temperature internal-energy"
"17393","engine streams enthalpy"
"17404","mass-energy"
"17406",""
"17435","energy-conservation system conservation-energy"
"17483","temperature space"
"17566","energy-conservation mass-energy dark-matter"
"17593","action"
"17622","work tensor curvature"
"17690","existence dark-energy"
"17728","field-theory"
"17741","electricity energy-electrons kinetic-energy"
"17860","kinetic-energy temperature evaporation"
"17883","state-energy kinetic-energy"
"17912","quantum energy total-energy system"
"17971","state-energy quantum energy-states mechanics"
"17985","energy meter waves"
"18016","energy"
"18054","mechanics relativity implications dark-energy"
"18067","physics dark-energy"
"18162","quantum mass-energy equivalence kinetic-energy"
"18174","earth energy"
"18203","kinetic-energy higgs"
"18207","luminosity mass-energy partons rapidity"
"18216","energy-conservation parts"
"18284","collisions energy higgs"
"18428","state-energy energy-states hydrogen-atom decay"
"18468","particles energy kinetic-energy expressions point"
"18473","energy-electrons"
"18501","freedom degrees temperature energy-particles"
"18526","kinetic-energy reference"
"18527","energy-states electrons exclusion pauli principle"
"18662",""
"18748","rate energy-loss"
"18835","barrier light effect kinetic-energy quantum speed"
"18847","particles self-energy electrons"
"18942","volume pressure liter"
"19025","acceleration terms dark-energy density"
"19065","approximation energy energy-electrons born-oppenheimer"
"19082","energy"
"19090","energy"
"19127","condensate photons system energy-levels"
"19216","energy"
"19228","energy-density meaning field"
"19237","cosmos time"
"19254","violation objects potentialenergy conservation-energy"
"19261","energy-conservation conservation-energy collisions problem kinetic-energy momentum"
"19272","energy-momentum field theory"
"19366","time principle symmetry reverse"
"19378","positrons negative-energy dirac argument conservation-energy"
"19404",""
"19406","earth energy"
"19444","matter kinetic-energy"
"19515","charges electrons"
"19519","energy-kinetic kinetic-energy"
"19521","energy-density energy-mass photon-energy"
"19581","positrons states electrons"
"19585","objects energy-mass blackhole"
"19589","wall kinetic-energy conservation-energy"
"19592","kinetic-energy temperature system"
"19681","kinetic-energy species energy-particles"
"19731","kinetic-energy"
"19787","kinetic-energy bremsstrahlung energy-photons photon-energy"
"19816","light speed energy-mass"
"19838",""
"19851","correspondence counterterms quantum-gravity"
"19915",""
"19929","energy clouds"
"19931","quantum widths energy-levels"
"19954","energy"
"19960","transfer heat-energy"
"20055","motion stress-energy equations tensor"
"20063","energy work"
"20065","formula energy mixture"
"20085","energy"
"20128","energy-states wire"
"20157","electron-positron"
"20212","helmholtz energy expansion"
"20237","holes events"
"20251","electron-shell photons"
"20267","motion radiation magnets"
"20275","energy thinner atmosphere generator"
"20287","motion energy-conservation equations conservation-energy"
"20325","matter perturbation spacetime dark-energy"
"20328","planck"
"20385","state-energy bremsstrahlung kinetic-energy peaks"
"20396","wavelength energy"
"20408",""
"20410","energy-density potentialenergy field"
"20464","conservation-laws"
"20467","power"
"20493","motion photon-energy molecules"
"20514","energy door"
"20525","angular-momentum mass-energy"
"20588","potentialenergy"
"20635","energy-electrons energy-photons energy-levels"
"20653","flywheel mass-energy heat-energy"
"20659","chemical energy-particles evaporation"
"20663","energy equivalence hour"
"20692","difference equations"
"20745","graphene kinetic-energy energy-electrons vacuum"
"20783","free-energy entropy gibbs internal-energy"
"20804","kinetic-energy derivation"
"20813","plants matter-energy mass-energy work power"
"20854","earth venus weather speed manipulation"
"20855","particles energy-levels"
"20900","mass-energy energy-mass"
"20907","energy activation"
"20927","energy-electrons energy-levels"
"20993","process energy-mass"
"21079","momentum-energy connection kinetic-energy"
"21086","particles rest-energy kinetic-energy"
"21104","energy-kinetic collisions kinetic-energy"
"21146","energy interaction dipoles"
"21228","wavelength photons equations surface"
"21258","state-energy energy-states molecules"
"21278","particles energy-density stress-energy tensor"
"21281","state-energy disorder resistance"
"21360","energy-photons energy radiation cutoff"
"21365","energy fusion"
"21395","kinetic-energy rise niagara factors"
"21405","energy work"
"21407","antimatter energy-particles"
"21425","process free-energy kinetic-energy gibbs change"
"21484","pacer"
"21557","lever milkovic oscillator system pendulum"
"21573","motion quantummechanics"
"21591","electrons"
"21598","energy place collapse cavitation"
"21603","energy-photons"
"21660","electrons energy-levels"
"21669","conservation-energy conservation-of-energy basis"
"21677","quantummechanics energy-levels system"
"21681","information energy-conservation"
"21702","efficiency cells high-energy"
"21821","versus diagram free-energy"
"21919","stick"
"21924","matter energy"
"21961","energy blackhole"
"21973","momentum"
"22084","information energy"
"22292","tension thought-experiment cables conservation-energy"
"22300","balloon internal-energy vacuum"
"22322","kinetic-energy variables quantummechanics"
"22347","propulsion kinetic-energy space"
"22398","direction protons dipoles magnetic-field rotation potentialenergy"
"22480","control rods reactors"
"22495","mass-energy dimensions energy-mass"
"22594","definition fermi-energy"
"22595","function free-energy theorem euler internal-energy"
"22652","state-energy ground-state"
"22681","spring kinetic-energy pendulum"
"22795","model string-theory low-energy energy-particles"
"22839","adhesion energy fluid surface"
"22861","archery safety arrows figures kinetic-energy"
"22862","power"
"22876","pull photons energy-mass"
"22916","pair positrons electrons single-photon"
"22948","battery giga-joules kinetic-energy time"
"22963","silicon diagram energy bands quantum"
"22993","energy ammonia carriers"
"23049","capacity heat terms internal-energy"
"23151","wind"
"23153","dark-matter"
"23154","one-way energy matter transformation vice"
"23231","momentum forces conservation-of-energy conservation-energy"
"23250","body muscle kinetic-energy"
"23273","kinetic-energy internal-energy"
"23275","electrons radiation"
"23280","energy derivation"
"23294","electron-energy"
"23323","frames kinetic-energy energy-particles change"
"23327","propagation frequency energy-photons spectrum"
"23351","energy-momentum"
"23382","temperature conservation-energy volume pressure bang entropy"
"23384","flatness energy-density mass-energy curvature universe"
"23385","universe total-energy zero-energy energy-mass"
"23394","conservation-energy interpretation theorem"
"23410","inflaton energy-density field inflation universe mass-energy"
"23445","state-energy field universe"
"23465","kinetic-energy"
"23498","units energy nature"
"23582","heat concept conservation-energy"
"23640","dipolariton place interaction protons"
"23654","free-energy"
"23658","mass-energy waves"
"23660","conversion photons"
"23690","work rocket"
"23720","kinetic-energy"
"23734","frames kinetic-energy reference conservation-energy"
"23745","ball wall lewin lecture kinetic-energy walter"
"23798","charges mass-energy"
"23814","action kinetic-energy"
"23885",""
"23930","kinetic-energy conservation-energy"
"23934","parts gutzwiller trace"
"24006","information-energy paper"
"24009",""
"24057","energy system equilibrium"
"24077","universe energy objects physics"
"24134","energy entropy"
"24139","slab"
"24164","energy-states"
"24169","graphs rotation kinetic-energy velocity"
"24190","particles plane kinetic-energy subjects"
"24250","field energy-electrons electron-energy"
"24267","eigenvalues hamiltonian"
"24288","energy frequency circuit"
"24337","existence dark-energy"
"24426","insight kinetic-energy"
"24436","entropy turbines temperature change"
"24468","motion kinetic-energy energy-particles"
"24519","planck photon-energy"
"24545","battery"
"24582","group renormalization"
"24624","water calculation electrolysis conservation-energy"
"24666","energy-kinetic operators elements kinetic-energy matrix"
"24727","engine turbojet nozzle"
"24745","proximity theory space"
"24767","universe mass-energy proportion energy-mass"
"24793","radiation dark-matter"
"24832","matter-antimatter"
"25067","energy work cherenkov telescopes"
"25367","phase rate formation change"
"25417","energy jupiter"
"25633","flux planets"
"25674","energy"
"25865","flow dark-energy"
"26066","limit low-energy"
"26269","universe expansion dark-energy"
"26295","energy distribution"
"26730","matter energy"
"26987","interface energy"
"26996","infinity"
"27152","stress-energy equations"
"27232","state-energy ground-state energy-states"
"27347","state-energy physics"
"27359","instability vacuum high-energy higgs"
"27464","lepton chemical energy-electrons physics energy-mass"
"27484","entanglement mass-energy conservation momentum"
"27523","field higgs"
"27525","correspondence internal-energy quantity"
"27785","group poincar"
"27787","kramers self-energy electrons relations"
"27812","energy-momentum divergence tensor conservation-energy"
"27847","kinetic-energy"
"27851","frequency energy-photons amplitude waves"
"27974","kinetic-energy heat-energy molecules speed"
"28041","state-energy electrons defects"
"28132","light photon-energy metals workfunction"
"28145","thermodynamics bullet"
"28158","kinetic-energy friction conservation-energy"
"28243","frequency energy-wave relations"
"28284","energy defects argument"
"28290","annihilation kinetic-energy results particles massless energy-photons"
"28355","semiconductor fermi-energy"
"28396","photons energy-mass"
"28448","colors electron-energy"
"28450","muons rate influence"
"28478","energy work"
"28486","objects kinetic-energy time"
"28501","state-energy kinetic-energy"
"28583","negative-energy dirac-equation"
"28653","energy"
"28745","light higher-energy"
"28842","kinetic-energy"
"28850","luminosity respect energy-mass time"
"28870","fusion ignition energy facility"
"28945","particles"
"29029","quantum time gravitons theory space"
"29051","rice"
"29095","heat"
"29137","correspondence droplet energy excitations"
"29188","paradox"
"29193","vehicles balloon work helium mars"
"29248","mass-energy conservation center-of-mass"
"29250","equations electron-energy kinetic-energy energy-particles"
"29322","kinetic-energy factors equations conservation-energy"
"29401","levels energy-photons system photon-energy"
"29405","amount energy"
"29406","amount heat-energy rate"
"29459","energy theory dark-matter"
"29537","universe energy beginning dark-matter matter"
"29555","activation energy fission"
"29570","earth potentialenergy energy-mass"
"29600","explanation"
"29650","kinetic-energy"
"29789","profile bathymetric surge"
"29830","fusion elements helium energy-levels"
"29871","particles sections scale cross-section energy-particles"
"29892","spring kinetic-energy compression momentum"
"29909","unitarity quantum cosmology"
"29978","kinetic-energy momentum relations"
"29986","energy-photons x-rays optics"
"29993","difference"
"30055","paper kinetic-energy purposes"
"30095","movie sunshine solarwinter"
"30127","energy"
"30255",""
"30294","kinetic-energy forces"
"30325","light photons levels transparency"
"30472","energy-states time"
"30552","energy generator"
"30616","efficiency energy antimatter"
"30648","kinetic-energy terms"
"30740","flow bottle"
"30746","objects kinetic-energy"
"30807","state-energy states bound"
"30922","fermi-energy difference levels"
"30968","quantum thermodynamics heat levels energy-particles"
"30973","nothing quantum physics"
"31063","states superposition negative-energy"
"31131","work joule-thomson expansion"
"31186","conditions"
"31261","mass poles"
"31279","relativity kinetic-energy"
"31344","information energy entropy relationship"
"31444","particles"
"31446",""
"31474","energy-density higgs point"
"31481","wine"
"31556","momentum kinetic-energy change analysis error"
"31678","relativity kinetic-energy"
"31679","particles bosons energy-mass higgs"
"31721","energy-electrons lasers"
"31730","state-energy determinant elements matrix"
"31756","field energy higgs"
"31885","energy devices"
"31908","length"
"31934","inflation matter-antimatter"
"31941","energy yang higgs"
"31954","kinetic-energy"
"31959",""
"31997","dynamics simulations"
"31998","sound objects kinetic-energy"
"32036","kilograms newtons kinetic-energy energy-mass relations"
"32067","spring energy"
"32205","states transitions levels electrons photon-energy"
"32212","rotation"
"32229","energy radiation"
"32256","free-energy"
"32257","energy-conservation kinetic-energy magnets"
"32281","mass-energy electron-energy problem nature"
"32353","flux energy waves"
"32414","earth energy bedrock"
"32461","quantum mass-energy spacetime"
"32607","energy-states questions"
"32610","entropy change internal-energy"
"32640","extensivity energy thermodynamics"
"32657","mass-energy sugra energy-mass"
"32699","mass-energy energy-states fusion fission"
"32830","energy-states"
"32896","action"
"32949","particles collisions"
"33044","photographs tests x-rays"
"33053","tube kinetic-energy minus cathode"
"33124","rest-mass energy-particles potentialenergy"
"33191","orbit"
"33225","radiation"
"33303","thermodynamics magnetic-field magnets conservation-energy"
"33404","mass-energy conservation dark-energy"
"33414","cold-fusion video"
"33419","sound argument chain k-shell"
"33428","spacetime theory strings"
"33451","kelvin conversion energy-levels statement"
"33466","dark-matter dark-energy"
"33493","spring energy"
"33499","phase energy components equilibrium"
"33520","kinetic-energy decay"
"33565","energy rays"
"33586","volume units total-energy"
"33607","energy boltzmann-distribution system"
"33661","energy-electrons total-energy electron-energy negative-energy metals"
"33674","fermi-energy energy-electrons"
"33689","kinetic-energy planets conservation-energy"
"33715","energy-electrons uncertainty principle atoms"
"33719","negative-energy examples solutions"
"33750","temperature density"
"33772","recurrence energy scale time"
"33785","electrons"
"33918","mechanics dark-energy energy-particles forces"
"33979","state-energy energy-eigenstates perturbation theory time"
"33988","rubberband kinetic-energy"
"34067","state-energy photons mass"
"34082","kinetic-energy effect"
"34091","energy"
"34179","heat vacuum"
"34282","free-energy perturbation theory"
"34298","forces"
"34341","earth conservation-energy drift moon"
"34408","chemical"
"34447","energy-momentum discretization energy-levels"
"34483","energy automata spectrum chaos"
"34662","photons uncertainty principle"
"34689","experiments conclusions"
"34745","energy"
"34782","dissipation forms noise"
"34819","energy quantity symmetry time"
"34832","dissipation energy microscales"
"34833","activation"
"34887","advance energy hydrogen-atom spin"
"34892","hydrogen-atom spectrum center-of-mass"
"34946","kinetic-energy"
"34972","wavelength electrons barrier"
"34994","energy-conservation bernoulli internal-energy equations conservation-energy"
"35016","freedom kinetic-energy degrees"
"35026","energy hydrogen deuterium"
"35034","electricity panels"
"35052","charges field theorem"
"35076","field energy-photons"
"35085","kinetic-energy antimatter bombs"
"35118","mechanics quantum mass-energy interpretation montevideo"
"35144","electrodynamics problem someone jackson theory"
"35205","dark-energy"
"35278","experiments radiation gravity"
"35295","reactions rays"
"35336","energy-kinetic kinetic-energy ratio"
"35343","absorption photons"
"35383","energy-states expansion many-body"
"35408","energy-states bonds"
"35431","energy-conservation conservation-energy"
"35565","energy"
"35630","energy-density temperature explosions"
"35666","photons kinetic-energy ideal"
"35752","heat equations equals"
"35773","energy equations"
"35785","workfunction electron-energy metals time"
"35787","hydrogen atoms"
"35806","water sand"
"35807","energy-momentum photons"
"35843","energy capacitor"
"35863","dark-matter holes dark-energy field components strings"
"35987","formula kinetic-energy"
"36064","third-parties mass-energy deuterium"
"36082","excitations low-energy symmetry"
"36092","potentialenergy point"
"36235","machine kinetic-energy energy-mass"
"36249","sound ideal kinetic-energy internal-energy"
"36321","coupling"
"36327","problem kinetic-energy"
"36341","shaft energy rubberband"
"36398","fission conservation-energy"
"36486","heat-energy energy-photons"
"37522","isotopes"
"37585","water wind"
"37661","field potentialenergy energy-particles"
"37721","objects kinetic-energy"
"37725","total-energy kinetic-energy"
"37730","kinetic-energy magnets conservation-energy"
"37740","micro ensemble reality"
"37778","battery energy grams"
"37788","one-way reason noise"
"37793","neutrons energy"
"37818","chemistry energy-levels resistance"
"37881","joules newton-meters energy torque"
"37912","angular-momentum energy stars"
"37936","energy"
"37961","energy"
"38021",""
"38030","mass energy-wave simulations"
"38042","machine energy"
"38141","reactions fusion"
"38164","mass-energy kinetic-energy"
"38235","state-energy energy-states materials atoms"
"38277","symmetry"
"38313","electricity charges difference electrons movement"
"38336","energy atoms"
"38368","connection energy-information"
"38433","energy"
"38460","positronium compton radius"
"38560","action low-energy sense"
"38686","rest-energy carnot cycle"
"38819","wavelength light power lasers emission"
"38839","pressure electrical-energy"
"38856","particles rays detectors high-energy space"
"38942","kinetic-energy reference conservation-energy"
"38984",""
"39034","field conservation-energy"
"39226","particles dynamics kinetic-energy"
"39234","incident electron-energy energy-particles"
"39281","energy weight"
"39288","energy"
"39293","matter"
"39323","equations klein"
"39393","light moderation"
"39413","energy repulsion"
"39416","source rays photon-energy light"
"39473","energy"
"39475","mass-energy energy-mass relations"
"39526","energy-momentum"
"39550","energy ideal"
"39551","work internal-energy"
"39568","thermodynamics internal-energy"
"39595","nothing matter universe"
"39628","expressions hydrogen structure hyperfine"
"39679","collisions"
"39685","mass-energy fission"
"40859","free-energy confusion"
"40983","total-energy"
"41034","function reason terms mass-energy"
"41038","body angular-momentum axes kinetic-energy"
"41056","minibands energy-levels"
"41065","field kinetic-energy"
"41194","kinetic-energy"
"41209","energy-momentum tensor trace"
"41287","mass-energy energy-mass"
"41351","energy marshmallow"
"41386","energy"
"41421","collisions kinetic-energy forces"
"41527","energy-momentum rest-frame energy-electrons total-energy electron-energy"
"41559","energy"
"41591","photons electrons energy-levels change"
"41610","heat kinetic-energy temperature"
"41662","energy-momentum field tensor"
"41741","energy-conservation"
"41767","energy-density mass-energy blackhole"
"41817","uncertainty energy-time"
"41849","energy-photons probability neighbor photodiode"
"41865","matter electrons debroglie waves"
"41924","kinetic-energy friction"
"41931","stones kinetic-energy"
"41971","free-energy entropy"
"41988","stability model low-energy high-energy higgs"
"42012","kinetic-energy electrons"
"43047","terminal kinetic-energy conservation-energy"
"43060","challenges cold-fusion"
"43135","total-energy"
"43138","widom theory"
"43148","fluctuations zero-point"
"43225","ward identity"
"43234","fusion energy fission"
"43293","particles fusion colliders"
"43431","electrons frequency radiation"
"43453","states ground-state symmetry"
"43510","states bound-state"
"43545","state-energy condensate open-string strings"
"43568","heat kinetic-energy movement"
"43589","landauer principle"
"43650","electrons plasmas electron-energy"
"43751","frequency kinetic-energy photon-energy time"
"43798","induction conservation-energy"
"43871","energy fresco"
"43879","mass-energy energy-mass relations"
"43892","energy-states spectrum"
"43919","world dark-energy"
"43935","energy difference formation"
"43939","universe inflation decompactification"
"43955","water energy"
"43966","energy-eigenstates measurement"
"44043","motion energy vacuum"
"44129","energy hydrogen-atom"
"44141","fermi-dirac distribution limit"
"44168","field photon-energy atoms"
"44209","state-energy energy"
"44231","position total-energy"
"44238","picture energy-states fock bosonification"
"44247","electricity heat-energy"
"44351","state-energy thorium"
"44356","coefficient exafs energy-levels absorption"
"44362","activation entropy energy"
"44430","kinetic-energy potentialenergy momentum"
"44438","kinetic-energy"
"44461","spring model computer"
"44493","sound energy"
"44509","energy-momentum photons"
"44538","collisions bang kinetic-energy branes"
"44547","entropy room"
"44628","violation symmetry conservation-energy"
"44629","collisions kinetic-energy momentum"
"44632","energy-photons greenhouse"
"44659","formula potentialenergy spring"
"44718","collisions kinetic-energy"
"44748","forces"
"44820","heat stuff dark-matter dark-energy"
"44839","energy-states perturbation theory hydrogen-atom"
"44884","velocity kinetic-energy"
"44890","energy"
"44898","particles schrodinger equations solutions energy-levels"
"44922","electron-positron radiation"
"44934","matter mass-energy negative-energy energy-mass"
"44942","solutions"
"45100","self derivation energy-particles potentialenergy"
"45145","energy-momentum general-relativity"
